year,instance,kernel_width,predicted_class,true_class,test
1990,dissociate,0.08225910204343188,neg,neg,polarity
1990,discrimination,0.08989201479676118,neg,neg,polarity
1990,prejudge,0.09905783548363234,neg,neg,polarity
1990,preference,0.08301186793583672,pos,neg,polarity
1990,spy,0.08062046215163023,neg,neg,polarity
1990,personify,0.08518379148051206,neg,neg,polarity
1990,individual,0.07900717880639785,pos,neg,polarity
1990,miscreant,0.08318622397114288,neg,neg,polarity
1990,deception,0.0827799076146405,neg,neg,polarity
1990,foreign,0.078972065702413,pos,neg,polarity
1990,personhood,0.0785150857711595,neg,neg,polarity
1990,terrorist,0.08566052207174556,neg,neg,polarity
1990,deceive,0.08583088337024206,neg,neg,polarity
1990,terror,0.08558169123439821,neg,neg,polarity
1990,enemy,0.07470161488638162,neg,neg,polarity
1990,immigrant,0.0906733428185174,pos,neg,polarity
1990,terrorism,0.08567754055560868,neg,neg,polarity
1990,deceptive,0.0827475312348837,neg,neg,polarity
1990,renegade,0.07856720044271721,neg,neg,polarity
1990,immigrate,0.08558669048046934,neg,neg,polarity
1990,overthrow,0.08263159822454609,neg,neg,polarity
1990,agitator,0.07841435221192065,pos,neg,polarity
1990,disrespect,0.0865462989456386,neg,neg,polarity
1990,dissident,0.0970716995796462,neg,neg,polarity
1990,mutinous,0.07545202414366511,neg,neg,polarity
1990,defy,0.0748907888926339,neg,neg,polarity
1990,remonstrate,0.07862973454570288,neg,neg,polarity
1990,obstruct,0.08015863924084231,neg,neg,polarity
1990,agitate,0.07619014050284015,pos,neg,polarity
1990,denounce,0.07918027730337276,neg,neg,polarity
1990,illegal,0.09131153010365463,neg,neg,polarity
1990,nonconformist,0.08718433214539878,neg,neg,polarity
1990,riotous,0.07526013485332606,neg,neg,polarity
1990,disobey,0.08273861576513074,neg,neg,polarity
1990,protest,0.0778912491526831,neg,neg,polarity
1990,dissent,0.08460625615336492,neg,neg,polarity
1990,refuse,0.08144956642166702,pos,neg,polarity
1990,defiant,0.09141957528888446,neg,neg,polarity
1990,subvert,0.08340812433760232,neg,neg,polarity
1990,oppose,0.08406664549467766,neg,neg,polarity
1990,alienate,0.07979993471928103,neg,neg,polarity
1990,insurgent,0.08398541159472236,neg,neg,polarity
1990,sedition,0.07736896461223296,neg,neg,polarity
1990,lawless,0.07974053497600608,neg,neg,polarity
1990,rebel,0.07818552373837713,neg,neg,polarity
1990,disobedience,0.0778544378280228,neg,neg,polarity
1990,seditious,0.08072696750924863,neg,neg,polarity
1990,riot,0.07685071619415415,neg,neg,polarity
1990,unfaithful,0.08563402182263481,neg,neg,polarity
1990,disobedient,0.07790263405391283,pos,neg,polarity
1990,defiance,0.07721100186642241,neg,neg,polarity
1990,illegality,0.08465931866743419,neg,neg,polarity
1990,stain,0.07840752807101602,neg,neg,polarity
1990,contaminate,0.07823256284357272,pos,neg,polarity
1990,contagion,0.09174928044599062,neg,neg,polarity
1990,whore,0.09193168191653554,neg,neg,polarity
1990,sick,0.08079711653299815,pos,neg,polarity
1990,lewdness,0.08131221846205126,neg,neg,polarity
1990,lax,0.07950224033801986,neg,neg,polarity
1990,exploit,0.0749873224192614,neg,neg,polarity
1990,exploitation,0.08031596050706215,neg,neg,polarity
1990,prostitute,0.07802690032306057,pos,neg,polarity
1990,deprave,0.07446364024286418,neg,neg,polarity
1990,unchaste,0.08137451087627481,neg,neg,polarity
1990,obscene,0.08838713823432988,neg,neg,polarity
1990,taint,0.08666572221772156,neg,neg,polarity
1990,corruptible,0.07758216204897046,neg,neg,polarity
1990,profligate,0.07542004441162156,neg,neg,polarity
1990,lewd,0.08227934877186029,neg,neg,polarity
1990,sin,0.07933622768470075,neg,neg,polarity
1990,tarnish,0.08047840723594452,neg,neg,polarity
1990,intemperate,0.07734687000055385,neg,neg,polarity
1990,desecrate,0.0834927697438241,neg,neg,polarity
1990,iniquity,0.08031984401763646,neg,neg,polarity
1990,sinning,0.08062768840714454,neg,neg,polarity
1990,impious,0.08696329188698843,neg,neg,polarity
1990,rebuff,0.08233218457858638,neg,neg,polarity
1990,adulterer,0.08373130328964819,neg,neg,polarity
1990,disgust,0.07014635701171747,pos,neg,polarity
1990,defile,0.08060153490998574,neg,neg,polarity
1990,desecration,0.07770313178257071,neg,neg,polarity
1990,sinned,0.09262541334264418,neg,neg,polarity
1990,dirt,0.08627318535768128,neg,neg,polarity
1990,disease,0.07854771127894994,pos,neg,polarity
1990,adultery,0.07673775022277611,neg,neg,polarity
1990,promiscuity,0.07017779403199603,neg,neg,polarity
1990,sinful,0.07933933704522526,neg,neg,polarity
1990,impiety,0.08610954316742883,neg,neg,polarity
1990,promiscuous,0.08040239085831442,neg,neg,polarity
1990,repulse,0.08092601494680723,neg,neg,polarity
1990,unclean,0.08673462079930358,neg,neg,polarity
1990,profane,0.0879311932616426,pos,neg,polarity
1990,debase,0.0824929870744837,neg,neg,polarity
1990,blemish,0.08142856293227294,neg,neg,polarity
1990,gross,0.0761527169310744,neg,neg,polarity
1990,adulterous,0.08212418222725155,neg,neg,polarity
1990,wanton,0.08598999095902188,neg,neg,polarity
1990,tramp,0.08375900788446823,neg,neg,polarity
1990,corruption,0.09791414928907737,neg,neg,polarity
1990,obscenity,0.07500207224751906,neg,neg,polarity
1990,pervert,0.09000025630289946,neg,neg,polarity
1990,filth,0.07911435670870695,neg,neg,polarity
1990,sinner,0.09288012275223932,neg,neg,polarity
1990,sins,0.07754626468539585,neg,neg,polarity
1990,slut,0.07755436095874917,neg,neg,polarity
